Sno,Initials,First_Name,Middle Name,Surname,Language_Main
639,,Shweta,,Durrani,Kashmiri
640,,Durgeswar,,Tikkoo,Kashmiri
641,,Meghavali,,Mirza,Kashmiri
642,,Sweta,,Tikkoo,Kashmiri
643,,Hemanga,,Tikkoo,Kashmiri
644,,Shrilekha,,Raina,Kashmiri
645,,Kalicharan,,Parimoo,Kashmiri
646,,Bhinna,,Mirza,Kashmiri
647,,Shrilekhaa,,Tikkoo,Kashmiri
648,,Suryamati,,Kanna,Kashmiri
649,,Chandri,,Raina,Kashmiri
650,,Fakaruddin,,Chakoo,Kashmiri
651,,Kalhanika,,Talwar,Kashmiri
652,,Anil,,Khar,Kashmiri
653,,Ranarambha,,Sangra,Kashmiri
654,,Menila,,Raina,Kashmiri
655,,Rajen,,Bhat,Kashmiri
656,,Jyoti,,Raina,Kashmiri
657,,Subrata,,Kanna,Kashmiri
658,,Sammaa,,Chakoo,Kashmiri
659,,Somala,,Raina,Kashmiri
660,,Ratnavali,,Talwar,Kashmiri
661,,Srilekha,,Tikkoo,Kashmiri
662,,Sheen,,Parimoo,Kashmiri
663,,Kalicharan,,Chakoo,Kashmiri
664,,Anangalekha,,Talwar,Kashmiri
665,,Debendra,,Kanna,Kashmiri
666,,Dinesh,,Padar,Kashmiri
667,,Meghavali,,Draboo,Kashmiri
668,,Dinesh,,Wani,Kashmiri
669,,Lambodar,,Wani,Kashmiri
670,,Omadevii,,Khar,Kashmiri
671,,Sonth,,Akhoon,Kashmiri
672,,Kamlesh,,Bhat,Kashmiri
673,,Shuhul,,Bhat,Kashmiri
674,,Bhupen,,Padar,Kashmiri
675,,Parveen,,Durrani,Kashmiri
676,,Preeti,,Durrani,Kashmiri
677,,Sharadaa,,Tikkoo,Kashmiri
678,,Sambavati,,Parimoo,Kashmiri
679,,Rajalaksmi,,Machama,Kashmiri
680,,Lalit,,Khar,Kashmiri
681,,Chandravati,,Sangra,Kashmiri
682,,Chandramauli,,Akhoon,Kashmiri
683,,Banikant,,Raina,Kashmiri
684,,Durga,,Chakoo,Kashmiri
685,,Zubeen,,Durrani,Kashmiri
686,,Maghavatii,,Durrani,Kashmiri
687,,Jayalakshmii,,Padar,Kashmiri
688,,Manju,,Tikkoo,Kashmiri
689,,Iraavatii,,Khar,Kashmiri
690,,Sushma,,Padar,Kashmiri
691,,Nagalekha,,Akhoon,Kashmiri
692,,Robin,,Draboo,Kashmiri
693,,Bhinna,,Raina,Kashmiri
694,,Subhata,,Munshi,Kashmiri
695,,Aanand,,Bhat,Kashmiri
696,,Naren,,Talwar,Kashmiri
697,,Ramanya,,Durrani,Kashmiri
698,,Shrilekhaa,,Khar,Kashmiri
699,,Vimala,,Bhat,Kashmiri
700,,Somnath,,Munshi,Kashmiri
701,,Sontosh,,Padar,Kashmiri
702,,Chandrabhan,,Tikkoo,Kashmiri
703,,Jaishree,,Sangra,Kashmiri
704,,Chandramauli,,Mirza,Kashmiri
705,,Chandrabhan,,Sangra,Kashmiri
706,,Lambodar,,Sangra,Kashmiri
707,,Bappika,,Sangra,Kashmiri
708,,Chandramohan,,Machama,Kashmiri
709,,Dinesh,,Mirza,Kashmiri
710,,Bhumidhar,,Durrani,Kashmiri
711,,Baneswar,,Draboo,Kashmiri
712,,Dina,,Padar,Kashmiri
713,,Soni,,Mirza,Kashmiri
714,,Amarendra,,Chakoo,Kashmiri
715,,Amarendra,,Dar,Kashmiri
716,,Meghavali,,Raina,Kashmiri
717,,Chandramohan,,Parimoo,Kashmiri
718,,Sweta,,Talwar,Kashmiri
719,,Sanatan,,Mirza,Kashmiri
720,,Jayadevii,,Talwar,Kashmiri
721,,Amrit,,Sangra,Kashmiri
722,,Soni,,Padar,Kashmiri
723,,Candalaa,,Padar,Kashmiri
724,,Fakaruddin,,Bhat,Kashmiri
725,,Ramanya,,Mirza,Kashmiri
726,,Surendravati,,Tikkoo,Kashmiri
727,,Jagannath,,Durrani,Kashmiri
728,,Rupnath,,Sangra,Kashmiri
729,,Vishnu,,Machama,Kashmiri
730,,Jahnu,,Padar,Kashmiri
731,,Bishnu,,Sangra,Kashmiri
732,,Kushal,,Chakoo,Kashmiri
733,,Lalita,,Machama,Kashmiri
734,,Hiteswar,,Padar,Kashmiri
735,,Menila,,Kanna,Kashmiri
736,,Ganga,,Machama,Kashmiri
737,,Iraavatii,,Raina,Kashmiri
738,,Jayalakshmii,,Raina,Kashmiri
739,,Lambodar,,Mirza,Kashmiri
740,,Sulla,,Mirza,Kashmiri
741,,Bhushan,,Tikkoo,Kashmiri
742,,Maghavatii,,Mirza,Kashmiri
743,,Shrilekha,,Munshi,Kashmiri
744,,Kaliram,,Draboo,Kashmiri
745,,Mrigavati,,Machama,Kashmiri
746,,Dina,,Munshi,Kashmiri
747,,Asamati,,Khar,Kashmiri
748,,Prithibi,,Mirza,Kashmiri
749,,Bhuvanamati,,Mirza,Kashmiri
750,,Narayan,,Parimoo,Kashmiri
751,,Smriti,,Munshi,Kashmiri
752,,Sharda,,Kanna,Kashmiri
753,,Menila,,Durrani,Kashmiri
754,,Shrilekha,,Machama,Kashmiri
755,,Radha,,Machama,Kashmiri
756,,Chandramohan,,Kanna,Kashmiri
757,,Hamsi,,Draboo,Kashmiri
758,,Ganga,,Raina,Kashmiri
759,,Kumudalekha,,Chakoo,Kashmiri
760,,Didda,,Kanna,Kashmiri
761,,Candalaa,,Kanna,Kashmiri
762,,Sansuma,,Bhat,Kashmiri
763,,Ranarambha,,Raina,Kashmiri
764,,Sharadaa,,Dar,Kashmiri
765,,Tanka,,Padar,Kashmiri
766,,Susala,,Talwar,Kashmiri
767,,Rajen,,Mirza,Kashmiri
768,,Deependra,,Draboo,Kashmiri
769,,Kishori,,Munshi,Kashmiri
770,,Jogen,,Draboo,Kashmiri
771,,Chandrakanta,,Sangra,Kashmiri
772,,Iravati,,Bhat,Kashmiri
773,,Kanaka,,Dar,Kashmiri
774,,Subhata,,Mirza,Kashmiri
775,,Dev,,Wani,Kashmiri
776,,Didda,,Mirza,Kashmiri
777,,Rajen,,Khar,Kashmiri
778,,Shradha,,Dar,Kashmiri
779,,Bhinna,,Munshi,Kashmiri
780,,Homen,,Talwar,Kashmiri
781,,Kongposh,,Parimoo,Kashmiri
782,,Kushal,,Tikkoo,Kashmiri
783,,Ghanshyam,,Tikkoo,Kashmiri
784,,Fakaruddin,,Wani,Kashmiri
785,,Manikya,,Akhoon,Kashmiri
786,,Binod,,Talwar,Kashmiri
787,,Haridev,,Talwar,Kashmiri
788,,Ramanya,,Kanna,Kashmiri
789,,Subrata,,Parimoo,Kashmiri
790,,Kanaka,,Tikkoo,Kashmiri
791,,Kamalavati,,Padar,Kashmiri
792,,Bhinna,,Tikkoo,Kashmiri
793,,Rihon,,Wani,Kashmiri
794,,Kaliram,,Bhat,Kashmiri
795,,Hariram,,Raina,Kashmiri
796,,Jayamati,,Durrani,Kashmiri
797,,Sammaa,,Tikkoo,Kashmiri
798,,Amritlekhaa,,Dar,Kashmiri
799,,Tanka,,Dar,Kashmiri
800,,Upendra,,Wani,Kashmiri
801,,Ripun,,Parimoo,Kashmiri
802,,Binod,,Akhoon,Kashmiri
803,,Aniruddh,,Tikkoo,Kashmiri
804,,Kumudalekha,,Munshi,Kashmiri
805,,Padmavati,,Sangra,Kashmiri
806,,Virendra,,Durrani,Kashmiri
807,,Kanaka,,Wani,Kashmiri
808,,Girja,,Wani,Kashmiri
809,,Moidul,,Mirza,Kashmiri
810,,Aarati,,Dar,Kashmiri
811,,Indradevi,,Chakoo,Kashmiri
812,,Indradevi,,Talwar,Kashmiri
813,,Hagrama,,Raina,Kashmiri
814,,Zoongaash,,Raina,Kashmiri
815,,Bimbaa,,Khar,Kashmiri
816,,Chamanlal,,Akhoon,Kashmiri
817,,Kanjarikaa,,Tikkoo,Kashmiri
818,,Nurjamal,,Durrani,Kashmiri
819,,Parakasa,,Machama,Kashmiri
820,,Kirip,,Dar,Kashmiri
821,,Binod,,Mirza,Kashmiri
822,,Candalaa,,Dar,Kashmiri
823,,Jaishree,,Raina,Kashmiri
824,,Manjarika,,Dar,Kashmiri
825,,Kamalavati,,Tikkoo,Kashmiri
826,,Bhuvanamati,,Tikkoo,Kashmiri
827,,Kavya,,Raina,Kashmiri
828,,Iravati,,Durrani,Kashmiri
829,,Padmasri,,Khar,Kashmiri
830,,Nikunja,,Akhoon,Kashmiri
831,,Nirupama,,Bhat,Kashmiri
832,,Anil,,Talwar,Kashmiri
833,,Lakshmiram,,Wani,Kashmiri
834,,Kavya,,Khar,Kashmiri
835,,Indraa,,Tikkoo,Kashmiri
836,,Munin,,Munshi,Kashmiri
837,,Govinda,,Mirza,Kashmiri
838,,Mukund,,Wani,Kashmiri
839,,Devlekhaa,,Parimoo,Kashmiri
840,,Sambavati,,Kanna,Kashmiri
841,,Padmalekha,,Raina,Kashmiri
842,,Lalit,,Kanna,Kashmiri
843,,Kavya,,Kanna,Kashmiri
844,,Bappatadevi,,Kanna,Kashmiri
845,,Sansuma,,Kanna,Kashmiri
846,,Jayalaksmi,,Bhat,Kashmiri
847,,Hem,,Khar,Kashmiri
848,,Hamsi,,Durrani,Kashmiri
849,,Manju,,Parimoo,Kashmiri
850,,Doru,,Parimoo,Kashmiri
851,,Candalaa,,Sangra,Kashmiri
852,,Nirupama,,Akhoon,Kashmiri
853,,Pratul,,Bhat,Kashmiri
854,,Shrilekhaa,,Parimoo,Kashmiri
855,,Rhythma,,Chakoo,Kashmiri
856,,Binod,,Machama,Kashmiri
857,,Homen,,Parimoo,Kashmiri
858,,Padmalekha,,Talwar,Kashmiri
859,,Biren,,Draboo,Kashmiri
860,,Khalilur,,Raina,Kashmiri
861,,Ambikaputrika,,Bhat,Kashmiri
862,,Nikunja,,Wani,Kashmiri
863,,Rameshwari,,Kanna,Kashmiri
864,,Lakshminath,,Machama,Kashmiri
865,,Promode,,Durrani,Kashmiri
866,,Mohan,,Wani,Kashmiri
867,,Keerti,,Kanna,Kashmiri
868,,Jatin,,Chakoo,Kashmiri
869,,Sweta,,Durrani,Kashmiri
870,,Shireen,,Khar,Kashmiri
871,,Kushal,,Machama,Kashmiri
872,,Mrigendra,,Draboo,Kashmiri
873,,Prithibi,,Tikkoo,Kashmiri
874,,Madhav,,Mirza,Kashmiri
875,,Mala,,Talwar,Kashmiri
876,,Bahadur,,Draboo,Kashmiri
877,,Lothitaa,,Chakoo,Kashmiri
878,,Kalyana,,Raina,Kashmiri
879,,Arun,,Padar,Kashmiri
880,,Hiranya,,Mirza,Kashmiri
881,,Parakasa,,Talwar,Kashmiri
882,,Debendra,,Bhat,Kashmiri
883,,Sahja,,Machama,Kashmiri
884,,Lakshmidhar,,Munshi,Kashmiri
885,,Dina,,Talwar,Kashmiri
886,,Moidul,,Kanna,Kashmiri
887,,Moni,,Kanna,Kashmiri
888,,Kamalakant,,Padar,Kashmiri
889,,Indraa,,Chakoo,Kashmiri
890,,Sanatan,,Bhat,Kashmiri
891,,Shireen,,Mirza,Kashmiri
892,,Devalekha,,Mirza,Kashmiri
893,,Ratnaprabha,,Bhat,Kashmiri
894,,Somnath,,Talwar,Kashmiri
895,,Lakhinandan,,Draboo,Kashmiri
896,,Vimala,,Munshi,Kashmiri
897,,Kapila,,Bhat,Kashmiri
898,,Bhola,,Draboo,Kashmiri
899,,Kayya,,Talwar,Kashmiri
900,,Bijala,,Munshi,Kashmiri
901,,Kalhanika,,Dar,Kashmiri
902,,Radha,,Akhoon,Kashmiri
903,,Doru,,Durrani,Kashmiri
904,,Chither,,Akhoon,Kashmiri
905,,Kavya,,Parimoo,Kashmiri
906,,Jahnu,,Khar,Kashmiri
907,,Zubeen,,Chakoo,Kashmiri
908,,Amrit,,Tikkoo,Kashmiri
909,,Aditi,,Khar,Kashmiri
910,,Vallabhaa,,Chakoo,Kashmiri
911,,Jayamatii,,Chakoo,Kashmiri
912,,Vishnu,,Dar,Kashmiri
913,,Nanda,,Munshi,Kashmiri
914,,Kamalakant,,Machama,Kashmiri
915,,Shradha,,Machama,Kashmiri
916,,Sharda,,Sangra,Kashmiri
917,,Hamsi,,Machama,Kashmiri
918,,Indradevi,,Dar,Kashmiri
919,,Sugandha,,Kanna,Kashmiri
920,,Manju,,Wani,Kashmiri
921,,Homen,,Durrani,Kashmiri
922,,Baneswar,,Parimoo,Kashmiri
923,,Lakshmiram,,Mirza,Kashmiri
924,,Keerti,,Talwar,Kashmiri
925,,Kalindra,,Akhoon,Kashmiri
926,,Dharmeswar,,Mirza,Kashmiri
927,,Rajyashri,,Bhat,Kashmiri
928,,Suryamati,,Akhoon,Kashmiri
929,,Sugandha,,Mirza,Kashmiri
930,,Ripun,,Tikkoo,Kashmiri
931,,Dharmeswar,,Raina,Kashmiri
932,,Durgeswar,,Bhat,Kashmiri
933,,Omadevii,,Parimoo,Kashmiri
934,,Khalilur,,Parimoo,Kashmiri
935,,Kavya,,Mirza,Kashmiri
936,,Durga,,Raina,Kashmiri
937,,Dasarath,,Machama,Kashmiri
938,,Suyya,,Sangra,Kashmiri
939,,Padmalekha,,Khar,Kashmiri
940,,Rockybul,,Kanna,Kashmiri
941,,Mukund,,Parimoo,Kashmiri
942,,Kishori,,Tikkoo,Kashmiri
943,,Animesh,,Akhoon,Kashmiri
944,,Chamanlal,,Sangra,Kashmiri
945,,Maheswar,,Mirza,Kashmiri
946,,Tarun,,Kanna,Kashmiri
947,,Chandramohan,,Khar,Kashmiri
948,,Rajalaksmi,,Mirza,Kashmiri
949,,Parveen,,Sangra,Kashmiri
950,,Lalit,,Chakoo,Kashmiri
951,,Anjanaa,,Tikkoo,Kashmiri
952,,Banikant,,Talwar,Kashmiri
953,,Gunadevi,,Khar,Kashmiri
954,,Promode,,Padar,Kashmiri
955,,Parveen,,Wani,Kashmiri
956,,Hamsii,,Mirza,Kashmiri
957,,Dulal,,Mirza,Kashmiri
958,,Suyya,,Dar,Kashmiri
959,,Srilekha,,Machama,Kashmiri
960,,Devlekhaa,,Kanna,Kashmiri
961,,Kishori,,Draboo,Kashmiri
962,,Ratnaprabha,,Machama,Kashmiri
963,,Lakshminath,,Mirza,Kashmiri
964,,Anangalekha,,Wani,Kashmiri
965,,Durga,,Dar,Kashmiri
966,,Rhythma,,Parimoo,Kashmiri
967,,Gyan,,Chakoo,Kashmiri
968,,Atul,,Sangra,Kashmiri
969,,Narendraprabha,,Khar,Kashmiri
970,,Naren,,Kanna,Kashmiri
971,,Rameshwari,,Padar,Kashmiri
972,,Bijoy,,Machama,Kashmiri
973,,Lakhinandan,,Padar,Kashmiri
974,,Jayamati,,Raina,Kashmiri
975,,Maghavatii,,Akhoon,Kashmiri
976,,Mahendra,,Munshi,Kashmiri
977,,Himanta,,Kanna,Kashmiri
978,,Lalit,,Talwar,Kashmiri
979,,Suyyah,,Tikkoo,Kashmiri
980,,Shrilekhaa,,Machama,Kashmiri
981,,Kongposh,,Tikkoo,Kashmiri
982,,Krishnakant,,Bhat,Kashmiri
983,,Madhav,,Padar,Kashmiri
984,,Rockybul,,Mirza,Kashmiri
985,,Chamanlal,,Chakoo,Kashmiri
986,,Samir,,Parimoo,Kashmiri
987,,Indraa,,Sangra,Kashmiri
988,,Nikunja,,Chakoo,Kashmiri
989,,Binod,,Chakoo,Kashmiri
990,,Hamsii,,Tikkoo,Kashmiri
991,,Hari,,Khar,Kashmiri
992,,Bhupendra,,Durrani,Kashmiri
993,,Nagalekha,,Talwar,Kashmiri
994,,Nakul,,Akhoon,Kashmiri
995,,Ratnaprabha,,Draboo,Kashmiri
996,,Harinarayan,,Dar,Kashmiri
997,,Ambikaputrika,,Wani,Kashmiri
998,,Ganga,,Wani,Kashmiri
999,,Bhupendra,,Padar,Kashmiri
1000,,Satyendra,,Khar,Kashmiri
1001,,Krishnakant,,Akhoon,Kashmiri
1002,,Punim,,Mirza,Kashmiri
1003,,Jayamati,,Munshi,Kashmiri
1004,,Bhuvanamati,,Kanna,Kashmiri
1005,,Somnath,,Dar,Kashmiri
1006,,Himanta,,Chakoo,Kashmiri
1007,,Digen,,Parimoo,Kashmiri
1008,,Gunadevi,,Parimoo,Kashmiri
1009,,Narendraprabha,,Chakoo,Kashmiri
1010,,Bhumidhar,,Padar,Kashmiri
1011,,Bhola,,Raina,Kashmiri
1012,,Iravati,,Wani,Kashmiri
1013,,Sahjaa,,Draboo,Kashmiri
1014,,Gauranga,,Dar,Kashmiri
1015,,Aanand,,Tikkoo,Kashmiri
1016,,Sharadaa,,Machama,Kashmiri
1017,,Gauranga,,Sangra,Kashmiri
1018,,Dina,,Durrani,Kashmiri
1019,,Kalicharan,,Tikkoo,Kashmiri
1020,,Rajalaksmi,,Talwar,Kashmiri
1021,,Bhushan,,Mirza,Kashmiri
1022,,Rajyasri,,Kanna,Kashmiri
1023,,Pranab,,Sangra,Kashmiri
1024,,Himanta,,Draboo,Kashmiri
1025,,Kishori,,Talwar,Kashmiri
1026,,Chandan,,Munshi,Kashmiri
1027,,Rihon,,Durrani,Kashmiri
1028,,Kavita,,Bhat,Kashmiri
1029,,Padmasri,,Kanna,Kashmiri
1030,,Rameshwari,,Chakoo,Kashmiri
1031,,Kamala,,Mirza,Kashmiri
1032,,Padmavati,,Chakoo,Kashmiri
1033,,Birinchi,,Mirza,Kashmiri
1034,,Somnath,,Durrani,Kashmiri
1035,,Sonia,,Parimoo,Kashmiri
1036,,Jyoti,,Mirza,Kashmiri
1037,,Rajalakshmi,,Draboo,Kashmiri
1038,,Benudhar,,Khar,Kashmiri
1039,,Rihon,,Sangra,Kashmiri
1040,,Padmasri,,Dar,Kashmiri
1041,,Bhupendra,,Bhat,Kashmiri
1042,,Parveen,,Mirza,Kashmiri
1043,,Moni,,Munshi,Kashmiri
1044,,Bappatadevi,,Akhoon,Kashmiri
1045,,Ranarambha,,Bhat,Kashmiri
1046,,Hamsii,,Draboo,Kashmiri
1047,,Nagalata,,Kanna,Kashmiri
1048,,Mohan,,Parimoo,Kashmiri
1049,,Dasarath,,Mirza,Kashmiri
1050,,Jayamatii,,Bhat,Kashmiri
1051,,Dinesh,,Durrani,Kashmiri
1052,,Prafulla,,Durrani,Kashmiri
1053,,Lalit,,Bhat,Kashmiri
1054,,Devalekha,,Padar,Kashmiri
1055,,Padmalekha,,Akhoon,Kashmiri
1056,,Sanatan,,Raina,Kashmiri
1057,,Gauranga,,Padar,Kashmiri
1058,,Sugala,,Durrani,Kashmiri
1059,,Hem,,Sangra,Kashmiri
1060,,Rajalakshmi,,Mirza,Kashmiri
1061,,Ganesh,,Khar,Kashmiri
1062,,Banikant,,Tikkoo,Kashmiri
1063,,Shuhul,,Tikkoo,Kashmiri
1064,,Rajalaksmi,,Khar,Kashmiri
1065,,Satyendra,,Parimoo,Kashmiri
1066,,Shradha,,Kanna,Kashmiri
1067,,Deependra,,Khar,Kashmiri
1068,,Damodara,,Raina,Kashmiri
1069,,Bijala,,Sangra,Kashmiri
1070,,Ratna,,Wani,Kashmiri
1071,,Anil,,Wani,Kashmiri
1072,,Kayaa,,Padar,Kashmiri
1073,,Suyyah,,Mirza,Kashmiri
1074,,Durga,,Akhoon,Kashmiri
1075,,Dinesh,,Akhoon,Kashmiri
1076,,Aditi,,Akhoon,Kashmiri
1077,,Tarun,,Akhoon,Kashmiri
1078,,Kayaa,,Talwar,Kashmiri
1079,,Pratul,,Akhoon,Kashmiri
1080,,Amrit,,Draboo,Kashmiri
1081,,Dulal,,Durrani,Kashmiri
1082,,Smriti,,Mirza,Kashmiri
1083,,Nikunja,,Tikkoo,Kashmiri
1084,,Lakshminath,,Durrani,Kashmiri
1085,,Sushma,,Durrani,Kashmiri
1086,,Srilekha,,Padar,Kashmiri
1087,,Shradha,,Raina,Kashmiri
1088,,Kalindra,,Draboo,Kashmiri
1089,,Chandri,,Kanna,Kashmiri
1090,,Isnadevi,,Draboo,Kashmiri
1091,,Amrit,,Machama,Kashmiri
1092,,Bhushan,,Bhat,Kashmiri
1093,,Manjarika,,Bhat,Kashmiri
1094,,Iravati,,Tikkoo,Kashmiri
1095,,Bapikaa,,Chakoo,Kashmiri
1096,,Shweta,,Bhat,Kashmiri
1097,,Gyan,,Mirza,Kashmiri
1098,,Bijala,,Chakoo,Kashmiri
1099,,Sugala,,Akhoon,Kashmiri
1100,,Sahja,,Raina,Kashmiri
1101,,Sheen,,Wani,Kashmiri
1102,,Girja,,Durrani,Kashmiri
1103,,Nidhi,,Akhoon,Kashmiri
1104,,Sarada,,Sangra,Kashmiri
1105,,Bijala,,Talwar,Kashmiri
1106,,Hari,,Talwar,Kashmiri
1107,,Sammaa,,Raina,Kashmiri
1108,,Sambavati,,Munshi,Kashmiri
1109,,Krishnakant,,Kanna,Kashmiri
1110,,Atul,,Mirza,Kashmiri
1111,,Homen,,Sangra,Kashmiri
1112,,Sugandha,,Mirza,Kashmiri
1113,,Pratul,,Padar,Kashmiri
1114,,Subhata,,Kanna,Kashmiri
1115,,Lakshmikant,,Parimoo,Kashmiri
1116,,Yasomati,,Mirza,Kashmiri
1117,,Candalaa,,Raina,Kashmiri
1118,,Purna,,Kanna,Kashmiri
1119,,Rajalakshmi,,Durrani,Kashmiri
1120,,Bhuvaneswar,,Machama,Kashmiri
1121,,Vishnu,,Padar,Kashmiri
1122,,Maheswar,,Munshi,Kashmiri
1123,,Jayadevii,,Bhat,Kashmiri
1124,,Dev,,Draboo,Kashmiri
1125,,Zoongaash,,Dar,Kashmiri
1126,,Kalhanika,,Sangra,Kashmiri
1127,,Sulla,,Kanna,Kashmiri
1128,,Nirupama,,Kanna,Kashmiri
1129,,Didda,,Sangra,Kashmiri
1130,,Mukund,,Raina,Kashmiri
1131,,Fakaruddin,,Padar,Kashmiri
1132,,Jagannath,,Wani,Kashmiri
1133,,Kapila,,Sangra,Kashmiri
1134,,Shrilekhaa,,Dar,Kashmiri
1135,,Shirin,,Raina,Kashmiri
1136,,Deep,,Machama,Kashmiri
1137,,Aarti,,Durrani,Kashmiri
1138,,Nirmal,,Raina,Kashmiri
1139,,Bappatadevi,,Wani,Kashmiri
1140,,Manikya,,Machama,Kashmiri
1141,,Damodara,,Parimoo,Kashmiri
1142,,Bhuvanamati,,Khar,Kashmiri
1143,,Parakasa,,Khar,Kashmiri
1144,,Shirin,,Dar,Kashmiri
1145,,Ratnavali,,Raina,Kashmiri
1146,,Chandrakanta,,Kanna,Kashmiri
1147,,Chandramohan,,Sangra,Kashmiri
1148,,Iravati,,Akhoon,Kashmiri
1149,,Mohan,,Durrani,Kashmiri
1150,,Shweta,,Akhoon,Kashmiri
1151,,Dimbeswar,,Draboo,Kashmiri
1152,,Rajalakshmi,,Munshi,Kashmiri
1153,,Mukund,,Bhat,Kashmiri
1154,,Jayalaksmi,,Padar,Kashmiri
1155,,Narendraprabha,,Durrani,Kashmiri
1156,,Nagalata,,Tikkoo,Kashmiri
1157,,Bijoy,,Draboo,Kashmiri
1158,,Iravati,,Mirza,Kashmiri
1159,,Harinarayan,,Mirza,Kashmiri
1160,,Bhuvaneswar,,Sangra,Kashmiri
1161,,Iraavatii,,Padar,Kashmiri
1162,,Jogen,,Talwar,Kashmiri
1163,,Bijjaa,,Mirza,Kashmiri
1164,,Kamalakant,,Sangra,Kashmiri
1165,,Bimbaa,,Padar,Kashmiri
1166,,Sahjaa,,Padar,Kashmiri
1167,,Gopinath,,Chakoo,Kashmiri
1168,,Nagalekha,,Wani,Kashmiri
1169,,Amarendra,,Munshi,Kashmiri
1170,,Anil,,Dar,Kashmiri
1171,,Hiteswar,,Parimoo,Kashmiri
1172,,Maheswar,,Khar,Kashmiri
1173,,Amritlekhaa,,Kanna,Kashmiri
1174,,Bhinnaa,,Kanna,Kashmiri
1175,,Kirip,,Talwar,Kashmiri
1176,,Hamsi,,Khar,Kashmiri
1177,,Lothitaa,,Bhat,Kashmiri
1178,,Shireen,,Wani,Kashmiri
1179,,Somnath,,Wani,Kashmiri
1180,,Parakasa,,Raina,Kashmiri
1181,,Chandri,,Machama,Kashmiri
1182,,Aarati,,Wani,Kashmiri
1183,,Vimala,,Dar,Kashmiri
1184,,Sarada,,Durrani,Kashmiri
1185,,Kavya,,Tikkoo,Kashmiri
1186,,Bhabendra,,Khar,Kashmiri
1187,,Shweta,,Parimoo,Kashmiri
1188,,Kayya,,Mirza,Kashmiri
1189,,Birinchi,,Draboo,Kashmiri
1190,,Bhinna,,Wani,Kashmiri
1191,,Jayalaksmi,,Akhoon,Kashmiri
1192,,Upendranath,,Draboo,Kashmiri
1193,,Ripun,,Padar,Kashmiri
1194,,Rajen,,Tikkoo,Kashmiri
1195,,Nirmal,,Draboo,Kashmiri
1196,,Animesh,,Kanna,Kashmiri
1197,,Somala,,Sangra,Kashmiri
1198,,Suryamati,,Padar,Kashmiri
1199,,Jatin,,Padar,Kashmiri
1200,,Parakasa,,Tikkoo,Kashmiri
1201,,Dimbeswar,,Mirza,Kashmiri
1202,,Kalhanika,,Khar,Kashmiri
1203,,Govinda,,Akhoon,Kashmiri
1204,,Suyyah,,Parimoo,Kashmiri
1205,,Jaya,,Sangra,Kashmiri
1206,,Kamlesh,,Chakoo,Kashmiri
1207,,Omadevii,,Bhat,Kashmiri
1208,,Jatin,,Mirza,Kashmiri
1209,,Ratnaprabha,,Mirza,Kashmiri
1210,,Jayadevii,,Khar,Kashmiri
1211,,Nagalataa,,Bhat,Kashmiri
1212,,Meghavali,,Mirza,Kashmiri
1213,,Jyoti,,Dar,Kashmiri
1214,,Bimbaa,,Parimoo,Kashmiri
1215,,Nanda,,Talwar,Kashmiri
1216,,Dharmeswar,,Akhoon,Kashmiri
1217,,Gunalekha,,Wani,Kashmiri
1218,,Moni,,Padar,Kashmiri
1219,,Diddaa,,Kanna,Kashmiri
1220,,Jayadevii,,Mirza,Kashmiri
1221,,Rajyashri,,Sangra,Kashmiri
1222,,Hem,,Mirza,Kashmiri
1223,,Kishori,,Chakoo,Kashmiri
1224,,Girja,,Padar,Kashmiri
1225,,Chandan,,Chakoo,Kashmiri
1226,,Keerti,,Dar,Kashmiri
1227,,Srilekha,,Raina,Kashmiri
1228,,Padmalekha,,Dar,Kashmiri
1229,,Krishnakant,,Durrani,Kashmiri
1230,,Bhuvan,,Machama,Kashmiri
1231,,Rameshwari,,Wani,Kashmiri
1232,,Isnadevi,,Bhat,Kashmiri
1233,,Himanta,,Mirza,Kashmiri
1234,,Durgeswar,,Munshi,Kashmiri
1235,,Dinesh,,Bhat,Kashmiri
1236,,Bhuvaneswar,,Khar,Kashmiri
1237,,Satyendra,,Raina,Kashmiri
1238,,Dimbeswar,,Durrani,Kashmiri
1239,,Kamlesh,,Wani,Kashmiri
1240,,Padmasri,,Akhoon,Kashmiri
1241,,Lakhinandan,,Sangra,Kashmiri
1242,,Jogen,,Khar,Kashmiri
1243,,Himanta,,Akhoon,Kashmiri
1244,,Ambikaputrika,,Padar,Kashmiri
1245,,Bhushan,,Chakoo,Kashmiri
1246,,Rajyasri,,Draboo,Kashmiri
1247,,Dimbeswar,,Wani,Kashmiri
1248,,Jayalakshmii,,Parimoo,Kashmiri
1249,,Rhythma,,Bhat,Kashmiri
1250,,Tarun,,Dar,Kashmiri
1251,,Sonth,,Mirza,Kashmiri
1252,,Jatin,,Dar,Kashmiri
1253,,Uddaa,,Talwar,Kashmiri
1254,,Chandri,,Akhoon,Kashmiri
1255,,Mrigendra,,Bhat,Kashmiri
1256,,Mala,,Parimoo,Kashmiri
1257,,Srilekha,,Sangra,Kashmiri
1258,,Candrii,,Parimoo,Kashmiri
1259,,Pramathesh,,Machama,Kashmiri
1260,,Radha,,Padar,Kashmiri
1261,,Lambodar,,Tikkoo,Kashmiri
1262,,Lalita,,Khar,Kashmiri
1263,,Moidul,,Akhoon,Kashmiri
